id,domain,software,users_count,monthly_active_users
77927,misskey.eolh.jp,Misskey,24,
77177,dm824.fedicity.net,Mastodon,24,10
76848,parenti.sh,Lemmy,24,0
76676,misskey.furry-r-moonrabbitbower.com,Misskey,24,
71073,niagara.social,Hometown,24,7
65078,mtg.garden,Mastodon,24,5
55845,pix.lalafell.org,Pixelfed,24,4
55331,fedi.omada.cafe,Mastodon,24,11
54403,inductive.space,Mastodon,24,12
52114,mastodon.tinyfox.dev,Mastodon,24,3
51951,page.lgbt,Mastodon,24,5
51093,mastodon.devua.club,Mastodon,24,2
46426,pho.social,Mastodon,24,2
37451,uff.rip,Mastodon,24,16
35530,thefolklore.cafe,Mastodon,24,4
34217,adforward.org,Mastodon,24,6
34032,41020.social,Mastodon,24,12
32188,masto.dopiaza.org,Mastodon,24,2
31323,vhs.social,Mastodon,24,12
29951,blop.social,Mastodon,24,2
26941,kimpire.net,Mastodon,24,19
26924,petrous.vislae.town,Hometown,24,13
26793,nitecrew.rip,Hometown,24,7
26651,smokecircle.co,Pleroma,24,0
20426,video.rs-einrich.de,PeerTube,24,1
19069,radio.pullopen.xyz,Funkwhale,24,0
15967,snake.club,Mastodon,24,4
10253,mastodon.inferiorlattice.com,Mastodon,24,3
182082,snowfan.it,Mastodon,23,24
177529,explore.alt.store,Mastodon,23,21
176549,thebristolcable.social,Mastodon,23,14
175022,kulturkarte.servus.at,Gancio,23,
161334,openchannels.fm,WordPress,23,5
161027,mvm.lol,Mastodon,23,14
158855,keepkarlsruheboring.org,Gancio,23,
158703,photo.dresden.network,Pixelfed,23,10
155868,twinkle.lol,Hubzilla,23,1
154738,filmly.co.ua,Pleroma,23,6
154018,naopix.fr,Pixelfed,23,5
152734,negi.usbharu.dev,Misskey,23,
149488,dothewoo.io,WordPress,23,5
148617,bikersgo.social,Sharkey,23,
148374,forge.oddn.xyz,Forgejo,23,1
147316,lemmy.bestiver.se,Lemmy,23,1
146386,blazecat.social,Mastodon,23,5
146326,calendrigeek.com,Gancio,23,
143706,community.orixon.org,Mastodon,23,5
87256,alico.nexus,Sharkey,23,
86544,some.hacklab.fi,Mastodon,23,8
86182,amormor.art,Mastodon,23,18
86010,misskey.auroraplanet.blue,Sharkey,23,
85843,halo.nu,Mastodon,23,14
83218,rudeshark.net,Sharkey,23,5
77357,blahaj.love,Sharkey,23,6
76900,libretechni.ca,Lemmy,23,2
74977,rustearain.space,Misskey,23,
72266,lightcrystal.fedicity.net,Mastodon,23,19
71431,bunni.social,Mastodon,23,5
70792,lemmy.moonling.nl,Lemmy,23,0
67429,video.eientei.org,PeerTube,23,1
65638,az.calmo.blue,Misskey,23,
65163,nfb.social,Mastodon,23,9
56245,mastodon.cde.social,Mastodon,23,8
55869,mk.kakun.jp,Misskey,23,
55337,aberrantwinds.bond,Hometown,23,6
53217,room19.com,Mastodon,23,4
52005,masturbated.one,Mastodon,23,9
51811,kokoro.garden,Hometown,23,11
182488,mastodon.jwsoat.com,Mastodon,22,22
168424,social.nouveau.community,Mastodon,22,20
163485,merping.synth.download,Mastodon,22,18
161518,c.lightsdark.com,Misskey,22,
158894,mi.ay0.org,Misskey,22,
158869,yasuragino.space,Misskey,22,
158727,planetube.live,PeerTube,22,1
153670,pixel.desord.re,Pixelfed,22,1
150484,networked-media.itp.io,Mastodon,22,20
149932,beeping.synth.download,,22,12
147218,social.ngi.eu,Mastodon,22,8
146119,stimpunks.org,WordPress,22,12
90881,vger.social,Lemmy,22,1
89982,social.sgf.dev,Mastodon,22,1
85148,maestas.us,Mastodon,22,19
83906,www.attoppa.it,Gancio,22,
80790,dosei.fun,Misskey,22,
79510,melon.blue,Mastodon,22,6
77226,maid.lat,Misskey,22,
76291,umaikebab.xyz,Mastodon,22,12
76215,mastodon.360.cymru,Mastodon,22,16
74709,crownel.monster,Misskey,22,
71655,misskey.virtualrocketwatching.net,Misskey,22,
64999,social.phoenixradio1208.com,Mastodon,22,10
53027,paw.photo,Pixelfed,22,1
52149,tube.fediverse.at,PeerTube,22,5
51325,social.lfx.dev,Mastodon,22,6
49414,15-15-15.social,Mastodon,22,7
46705,tty.icu,Mastodon,22,2
37381,social.amateurwire.org,Mastodon,22,5
36927,social.masto.land,Mastodon,22,1
36812,mastodonien.de,,22,18
33101,retroverse.social,Mastodon,22,9
31383,batchats.net,Mastodon,22,3
28890,transforthe.win,Mastodon,22,1
26618,nastub.cz,PeerTube,22,2
24597,hub.uckermark.social,Mastodon,22,4
22819,pleroma.viridianpatriots.com,Akkoma,22,3
21498,fangl.in,Mastodon,22,3
20856,pt01.lehrerfortbildung-bw.de,PeerTube,22,12
179675,shin.mugicha.club,Pleroma,21,21
169356,neurodiverse.social,Sharkey,21,
169122,watch.makearmy.io,PeerTube,21,5
164019,w.linuxposting.xyz,wafrn,21,10
163896,dunapress.org,WordPress,21,53
163808,fotofestival.eu,Pixelfed,21,16
159723,kagahana.whippy.kr,Mastodon,21,7
156868,peertube.katholisch.social,PeerTube,21,10
154898,timeloop.cafe,Mastodon,21,18
154390,chroma.social,Pixelfed,21,4
153705,drk.media,Pixelfed,21,2
153413,m.sysops.tv,Mastodon,21,4
151153,ms.obak-key.com,Misskey,21,
149847,maekongtown.xyz,Misskey,21,
148083,dunapress.com,WordPress,21,53
147739,devblog.ctdp.net,WordPress,21,15
146407,hanamaru.uk,Sharkey,21,
145953,animalliberationsummit.org,Mobilizon,21,
144128,mk.ilyamikcoder.com,Sharkey,21,
144051,improvizon.fr,Mobilizon,21,
143683,mi.tsukuba.dev,Misskey,21,
89847,kadaiyare.com,Misskey,21,
89552,rochka.club,Misskey,21,13
87837,ipv6.camp,Mastodon,21,11
85307,mai.waifuism.life,Misskey,21,
85073,fedi.computernewb.com,Mastodon,21,9
83342,love.xn--vusz0j.life,,21,
82046,m.chomechome.jp,Misskey,21,
81652,videos.figucarolina.org,PeerTube,21,4
75388,zaidin.lgbt,Hometown,21,9
74258,social.besties.house,Mastodon,21,7
73998,interledger.social,Mastodon,21,4
73069,m.okaprog.com,Misskey,21,
71617,tokoyo.social,Misskey,21,
68268,mastodon.totmin.ru,Mastodon,21,6
65407,ard.social,Mastodon,21,11
54293,republik.social,Mastodon,21,2
53028,social.flipboard.com,Mastodon,21,2
52917,corporatetravel.social,Mastodon,21,3
52190,lemmy.toot.pt,Lemmy,21,0
175444,hub.homelabindia.party,Hubzilla,20,4
164320,heyvegans.icu,Mastodon,20,13
163469,futonsuki.com,Misskey,20,
158530,echobeach.nl,Pixelfed,20,16
156641,mi.kosen.world,Misskey,20,
155626,muppetsin.space,Pixelfed,20,6
152287,mallorca.convoca.la,Gancio,20,
152157,bots.robots.rodeo,Mastodon,20,12
150479,quadtrees.lu,WordPress,20,13
148558,misskey.shinanomai.xyz,Misskey,20,
147660,social.gwsberlin.de,Mastodon,20,3
147631,ortetesekusoccerinfo.co.uk,WordPress,20,21
144780,fedi.social,,20,7
92150,teqpot.info,Mastodon,20,12
90358,sexworkers.social,Mastodon,20,3
89391,beantown.space,Sharkey,20,
86954,calendario.extinctionrebellion.es,Gancio,20,
83565,mastodon.medienzentrenbw.de,Mastodon,20,6
81775,ufotofu.e17.dev,Iceshrimp,20,5
80041,faculty.mastodon.stanford.edu,Mastodon,20,1
78402,opensocial.media,Mastodon,20,6
78340,blog.gamerstavern.online,Writefreely,20,1
75816,friend.baai.ac.cn,Mastodon,20,6
73969,friendica.helvetet.eu,Friendica,20,18
73271,funkwhale.miv2nir.me,Funkwhale,20,2
73186,exekey.net,,20,
72375,social.fairphone.community,Mastodon,20,6
71164,pixelfed.aargaunet.ch,Pixelfed,20,1
65107,social.illusory.ink,Hometown,20,14
56119,mastodon.indiegames.online,Mastodon,20,5
55817,energydon.fi,Mastodon,20,4
53604,social.devopsdays.org,Mastodon,20,8
53020,calamity.world,Mastodon,20,9
49205,social.eqver.se,Mastodon,20,4
47127,moppels.bar,,20,6
45816,mastodon.clinicians-exchange.org,Mastodon,20,12
45443,josa.social,Mastodon,20,4
36761,webworker.social,Mastodon,20,7
36359,social.ffmuc.net,Mastodon,20,12
36208,forgi.social,Mastodon,20,7
179834,u3a.social,Friendica,19,19
179241,sandbox.openscience.network,Bonfire,19,
167155,social.hostnetwork.xyz,Mastodon,19,10
166752,social.thedivingshellyfish.org,Pixelfed,19,9
160535,neander.social,Mastodon,19,8
159477,altmedia.house,Lemmy,19,1
159178,pix.qonzo.de,Pixelfed,19,1
158716,lemminielettrici.it,Lemmy,19,2
156862,varese.social,Mastodon,19,10
156039,social.nuberu.org,Mastodon,19,9
154383,pix.hostux.net,Pixelfed,19,4
154210,action.rebelfederation.com,WordPress,19,4
154050,buddypass.social,Hometown,19,2
153789,pixelfed.apobangpo.art,Pixelfed,19,2
153336,inmusky.net,Misskey,19,
153334,meow.nyanpuppu.cat,Misskey,19,
150375,canadapt.social,Mastodon,19,4
149846,someplace.social,Mastodon,19,13
146806,java.duke.social,Akkoma,19,11
145560,pixelfed.raoull.org,Pixelfed,19,5
145223,futuretextlab.info,WordPress,19,8
144689,travelling-lurtles.world,Mastodon,19,1
144609,wellesley100.masto.host,Mastodon,19,2
143560,fujun-bungaku.com,Mastodon,19,7
91860,tramuntana.convoca.la,Gancio,19,
91546,wuffi.es,Sharkey,19,
88728,bokantaj.o-k-i.net,Pleroma,19,6
88422,links.gayfr.online,Lemmy,19,1
82502,misskey.kasu.me,Misskey,19,
81813,doujin.biz,Mastodon,19,12
79539,diaspora.im,Mastodon,19,12
79383,isocial.cloud,Mastodon,19,2
77327,tube.dev.displ.eu,PeerTube,19,3
74388,sakh.social,Mastodon,19,1
73274,eepy.space,Iceshrimp,19,3
72346,sns.mochimochi-planet.com,Misskey,19,6
72017,netko.kr,Misskey,19,
71460,va11halla.bar,Lemmy,19,1
68267,gamerplus.org,Mastodon,19,6
65666,kde.social,Mastodon,19,9
180102,fleacf.space,Sharkey,18,
179072,omk.taki-hjac.jp,Misskey,18,
172876,lubbock.social,Mastodon,18,12
164753,guild.explorers.gay,Sharkey,18,
164464,fosstodon.su,Mastodon,18,4
161218,akk.novalug.org,Akkoma,18,10
160814,social.dcomms.colnodo.apc.org,Mastodon,18,3
158844,sylvesfamily.com,Mastodon,18,14
156171,maidfuku.moe,Misskey,18,
154908,pineandroses.org,WordPress,18,19
154746,filosofiapec.net,WordPress,18,10
154132,pasx.fr,Mastodon,18,17
153920,friends.gayfr.social,Friendica,18,4
153380,bibliodiversidade.club,Mastodon,18,4
152771,www.carbondale.info,Gancio,18,
150665,feedmirror.social,Mastodon,18,15
150555,news.aunsw.88.io,Mastodon,18,2
149096,old.chipsandcheese.com,WordPress,18,16
143717,egbertowillies.com,WordPress,18,45
143329,medienbildung.ovgu.de,WordPress,18,12
83245,gumzo.africa,Mastodon,18,1
81922,mogeko.monster,Misskey,18,
80245,orfodon.org,Mastodon,18,1
78529,abraum.social,Mastodon,18,8
78428,mi.seanut.app,Misskey,18,
78379,mi.4587-aya-0p.work,Misskey,18,
78327,bots.fedi.cr,Mastodon,18,12
76771,sachsen-medien.social,Mastodon,18,5
75699,oemof.org,WordPress,18,15
74222,write.zeroes.ca,Writefreely,18,1
73715,gregism.com,Pixelfed,18,1
73405,flamewar.social,Lemmy,18,0
71657,mkultra.x27.one,Misskey,18,
70757,lemmyis.fun,Lemmy,18,1
56486,mastodon.zeus.gent,Mastodon,18,3
55144,even.tooot.im,Mobilizon,18,
54030,westvisions.social,Mastodon,18,2
53654,mastodon.praxis.red,Mastodon,18,10
52094,salieri.hostdon.ne.jp,Mastodon,18,1
50626,social.twotenlabs.net,Mastodon,18,13
176614,linksextrem.ist,Mastodon,17,15
170982,piefed.europe.pub,Piefed,17,6
170590,streetwi.se,Mastodon,17,17
163880,humansare.social,Piefed,17,8
163339,arson.video,PeerTube,17,3
163000,jeju.social,Mastodon,17,6
161907,mastodon.mathnum.inrae.fr,Mastodon,17,9
156885,x.continuity.space,Mastodon,17,1
156769,social.erg.be,Mastodon,17,8
155929,ai.forfun.su,WordPress,17,17
155391,darkprism.christmas,Mastodon,17,9
155133,sometime.social,Sharkey,17,
154086,mastodon.tacoma.community,Mastodon,17,8
153936,mastodon.rosiesosocial.com,Mastodon,17,12
152844,kurage.homes,Sharkey,17,
151455,dustyrab.biz,Misskey,17,
151367,msnis.net,Cherrypick,17,
150574,social.ucc.au,Mastodon,17,4
149979,wara.lol,Misskey,17,
148200,videos-libr.es,PeerTube,17,3
148100,nightfeather.cafe,Akkoma,17,9
147407,mi.blindalley.net,Misskey,17,
145929,posskey.com,Misskey,17,
144769,otakuzatoka.cz,Misskey,17,
143192,mtn.selfre.cc,Mastodon,17,4
93912,rcj1.mstdon.app,Mastodon,17,3
89130,mastodon.urbancloud.cz,Mastodon,17,11
86162,kpaxradio.live,WordPress,17,14
85828,write.literatur.social,Writefreely,17,1
84786,swissodon.ch,Mastodon,17,13
83605,802.3ether.net,Mastodon,17,14
82587,social.noparking.net,Mastodon,17,4
81100,video.na-prostem.si,PeerTube,17,0
80926,arkm.social,Mastodon,17,11
80464,social.mikala.one,Misskey,17,
78121,mastodon.cesko.digital,Mastodon,17,6
77421,geekdad.com,WordPress,17,231
77374,1foo.net,Mastodon,17,7
75779,burnout.cafe,Mastodon,17,21
73524,jiong.us,Mastodon,17,2
177320,eggware.social,Akkoma,16,12
176780,shotakey.everythingyaoi.com,Sharkey,16,
169058,social.naguski.pl,Mastodon,16,9
163834,reseauculture.fr,Mastodon,16,14
163735,solarsystem.video,PeerTube,16,7
156105,pixelfed.cr,Pixelfed,16,6
155797,bara.gallery,Mastodon,16,5
155570,mobilizon.musicstudio.pro,Mobilizon,16,
155139,photomode.gamerstavern.online,Pixelfed,16,10
154330,femos.trobada.social,Mastodon,16,7
151121,pocilga.com.br,WordPress,16,26
149498,nyanya.gay,Sharkey,16,
149395,dev.pari.cafe,Misskey,16,2
147944,scrunkly.cat,Sharkey,16,
147558,incise.app,,16,16
145686,is.0w0.kr,Iceshrimp,16,3
145287,gregtech.eu,Lemmy,16,3
145062,mk.moth.zone,Sharkey,16,
144997,tdn.today,WordPress,16,12
144439,mi.maple-tree.net,Misskey,16,
143485,ririse.net,Misskey,16,
93299,social.duniter.org,Akkoma,16,4
93289,mk.takejohn.jp,Misskey,16,
93213,social.boc47.org,Mastodon,16,4
91851,f.c-cha.cc,Iceshrimp,16,8
91507,pix.zeroes.ca,Pixelfed,16,5
90895,316room.com,Misskey,16,
89988,bayerwald.social,Mastodon,16,6
83901,family.englesprouts.com,Firefish,16,5
83831,ff.rainy.kr,Misskey,16,4
81002,sota.sotamedia.org,Mastodon,16,5
80870,peer.madiator.cloud,PeerTube,16,4
80724,mastodon.thenewoil.org,Mastodon,16,3
79470,www.madisonbikes.org,WordPress,16,39
77153,reads.netsphere.pub,Bookwyrm,16,4
75676,mi.kochudaho.me,Misskey,16,13
74407,vorny-animals.online,Mastodon,16,2
73621,mikrobloggen.no,Mastodon,16,13
73220,misskey.mintcream.blue,Misskey,16,
72390,social.accum.se,Mastodon,16,9
169165,mojimoji.date,Misskey,15,
164206,video.root66.net,PeerTube,15,2
164088,deen.social,Mastodon,15,11
163831,misskey.ellidaf.ru,Misskey,15,
163673,bonfire.dinteg.ca,Bonfire,15,
161959,popbob.wtf,,15,10
161041,forum.mondom.eu,Lemmy,15,2
160034,vfeed.co,Pixelfed,15,3
158327,meto-niwa.xsns.jp,Misskey,15,
155404,revolutionize.social,Mastodon,15,9
154945,slutty.city,Mastodon,15,12
153261,a.junimo.party,Mastodon,15,11
153100,chur.hello-kiwi.com,Misskey,15,
152553,aoharu.place,Misskey,15,
152078,librepoop.de,PeerTube,15,2
151979,research.test.edu.nl,Mastodon,15,5
150827,sk.unix.dog,Sharkey,15,
148539,im.ckyl.in,Misskey,15,
147366,etzi.pm,WordPress,15,56
147341,mastodon.kampong.social,Mastodon,15,3
146810,vid.ryg.one,PeerTube,15,1
145419,c.koliosky.com,Cherrypick,15,
93396,shizuku.hawawa.io,Misskey,15,
92099,www.planinsko-drustvo-vipava.si,WordPress,15,12
89882,misskey.eulendore.xyz,Misskey,15,
89194,skol.social,Mastodon,15,1
87350,mastodon.oldstyle-project.org,Mastodon,15,2
86453,social.cute.engineering,Sharkey,15,
86240,dissociat.ing,Cherrypick,15,
85358,vn.zohup.net,PeerTube,15,2
84253,theatrez.day,Mastodon,15,7
83534,kadras.live,PeerTube,15,2
81974,flipboard.video,PeerTube,15,0
80533,h-i.social,Mastodon,15,3
80524,catboy.baby,Sharkey,15,
80448,bb5.social,Mastodon,15,6
78752,dailytechnewsshow.com,WordPress,15,16
78165,dev.nya.one,Misskey,15,
77951,brien.hosted.spacebear.ee,Pixelfed,15,0
76188,furdon.com,Mastodon,15,1
173010,pjsekai.world,Cherrypick,14,
172943,enchantment.social,Sharkey,14,
170062,shrimptest.bedwetting.club,,14,9
170005,phillybeekeepers.com,WordPress,14,8
164570,piefed.ee,Piefed,14,5
163668,movimientos.social,Mastodon,14,9
161390,partners.eqtube.org,PeerTube,14,6
161243,tube.blueben.net,PeerTube,14,5
161196,saikyou.xsns.jp,Misskey,14,
157818,live.acarsdrama.com,Mastodon,14,13
154085,odd.social,Mastodon,14,1
153768,phillybeekeepers.org,WordPress,14,8
152869,sharedblog.it,Writefreely,14,1
152674,write.medienzentrum.rocks,Writefreely,14,2
152188,arxkey.xyz,Misskey,14,
151062,mice.tel,Sharkey,14,2
150211,family.dieschburg.com,Pixelfed,14,1
149268,laplaza.cafe,Mastodon,14,14
148241,aikido.social,Sharkey,14,
144664,eif.convoca.la,Gancio,14,
144617,mi.yumechi.jp,Misskey,14,2
144571,howdoyouspell.cool,Writefreely,14,1
101712,liminalgici.spacc.eu.org,Pixelfed,14,1
93600,pixelfed.amaseto.com,Pixelfed,14,1
89866,thueringen.social,Mastodon,14,5
89826,oshi.social,Sharkey,14,
88703,amie.zone,Sharkey,14,
88122,social.wowmedia.net,Mastodon,14,7
85581,za.la,Mastodon,14,1
83743,video.bilecik.edu.tr,PeerTube,14,1
82140,polizeros.com,WordPress,14,30
78597,artcrimes.gay,Mastodon,14,10
78462,tube.felinn.org,PeerTube,14,7
77688,misskey.anizumin.com,Misskey,14,
77574,udon.icu,Misskey,14,
76098,shoni.town,Hometown,14,6
75869,developerszion.com,Mastodon,14,0
75646,ohay.ooo,Hometown,14,2
75315,www.ezrasf.com,WordPress,14,14
74897,bynight.cafe,Mastodon,14,6
180260,misskey.claycow.com,Misskey,13,
178236,mariconear.social,Mastodon,13,13
177488,misky.moonbunny.cafe,Misskey,13,
177214,sprachtreffen.de,Gancio,13,
176694,social.bitsnbytes.dev,Mastodon,13,13
175274,wetalkmusic.online,WordPress,13,3
175050,kosen-agola-misskey.kouta2133.work,Misskey,13,
171503,cmx.xuzhou-jiang.su,Mastodon,13,3
169711,azkey.azuki.blue,Misskey,13,
163280,social.techreclaimers.club,Mastodon,13,2
161545,reallibertymedia.xyz,PeerTube,13,2
160927,repo.prod.meissa.de,Forgejo,13,4
160010,soundofhockey.com,WordPress,13,15
159518,meltrecord.ing,Cherrypick,13,
159364,handcuffedgirls.me,PeerTube,13,3
157811,nmnm.xsns.jp,Misskey,13,
157197,ukers.eu,Mastodon,13,4
156789,shitpost.trade,Mastodon,13,11
156325,forum.rewild.pt,NodeBB,13,0
155287,agenda.fedi.cr,Mobilizon,13,
155178,events.rheinmain.social,Gancio,13,
155107,social.reutlingen.university,Mastodon,13,5
154940,thefedi.forum,NodeBB,13,4
154682,pxlfd.searxng.noho.st,Pixelfed,13,4
152179,fedi.opendronemap.org,Mastodon,13,4
152030,peertube.ucy.de,PeerTube,13,5
151808,pleroma.catgirls.asia,Pleroma,13,11
150362,nukers-misskey.hpc-densi.f5.si,Misskey,13,
149222,sociale.hapa.cd,Mastodon,13,8
147433,masto.doskel.net,Mastodon,13,6
147136,getdead.org,Mastodon,13,2
146667,jugendforum-nrw.de,WordPress,13,88
146398,breta.moe,Mastodon,13,3
145189,so-made-su.xsns.jp,Misskey,13,
143124,thetare.tech,Mastodon,13,11
93142,blog.artfiles.de,WordPress,13,7
92179,datavis.social,Mastodon,13,8
89997,social.memecpy.xyz,Mastodon,13,1
89943,analog.am,Pixelfed,13,3
88525,blog.daydream.ink,Writefreely,13,1
181572,mastodon.cv,Mastodon,12,11
179631,teamrose.social,Sharkey,12,
179600,tuvideo.txs.es,PeerTube,12,6
169815,mbin.twink.men,Mbin,12,7
169357,sk.petalgarden.link,Sharkey,12,10
167411,microblog.infinito.nexus,Mastodon,12,4
163335,re.colectora.cc,Bookwyrm,12,2
162143,cdn7.dns04.com,PeerTube,12,1
161832,hibipix.com,Pixelfed,12,8
161678,events.gamerstavern.online,Mobilizon,12,
160606,pysio.blog,Sharkey,12,
160480,be.slonk.ing,,12,7
159860,mtdn.iggisv9t.xyz,Mastodon,12,1
159660,asozialesnetzwerk.social,Mastodon,12,8
158498,bots.lukejohns.online,Mastodon,12,12
157269,gancio.invegendo.org,Gancio,12,
157194,mastodon.tenasi.net,Mastodon,12,1
156569,everlasting.green,Misskey,12,
155783,canuck.social,Mastodon,12,3
154068,social.osolia.xyz,Mastodon,12,3
154027,social.rauw.cc,Mastodon,12,0
153236,calndr.de,Gancio,12,
152874,vex.quest,Sharkey,12,
152503,furca.top,Sharkey,12,
151733,anyehua.xyz,Misskey,12,
150892,dungeon.utsukta.org,Hubzilla,12,1
148288,xphi.net,WordPress,12,6
145996,instancia.org,Mastodon,12,9
144726,makerin.kr,Cherrypick,12,
144697,www.opendatamanchester.org.uk,WordPress,12,10
144252,palaver.p3x.de,Piefed,12,3
143741,mastodon.hns.au,Mastodon,12,2
90591,fiske.zaramis.se,WordPress,12,11
88845,social.linux-magazin.de,Mastodon,12,7
87766,micro.blogs.princeton.edu,Mastodon,12,2
86884,rempath.social,Mastodon,12,8
86252,ababil.au,Mastodon,12,1
86245,boys-love.xyz,Mastodon,12,7
86115,k.my-sky.blue,Kmyblue,12,9
86029,cal.gravitons.org,Gancio,12,
180434,cosmosli.de,,11,11
177494,moggies.ink,Sharkey,11,
176922,mastodon.s2750.net,Mastodon,11,5
174572,lumrum.net,Misskey,11,
171401,amigatronics.com,WordPress,11,12
170238,mi.sou7.io,Misskey,11,
169820,parrocchie.masto.host,Mastodon,11,10
169069,wetshav.ing,Piefed,11,6
164715,platform.alleganygalactic.space,Mastodon,11,1
164244,social.skunk.rocks,Mastodon,11,1
162183,404.xpub.nl,Mastodon,11,4
161743,socorro.social,Mastodon,11,1
161043,vuna.no,PeerTube,11,3
160751,misskey.treehousefullofstars.com,Misskey,11,
160633,blusox.de,Friendica,11,3
160546,hatoya.cafe,Sharkey,11,
159382,melodic-vibes.channel.org,Mastodon,11,1
159358,madverse.city,Mastodon,11,10
159191,mastodon.enlightware.ch,Mastodon,11,1
159161,tube.3xd.eu,PeerTube,11,1
157153,gothamartnews.com,WordPress,11,11
156876,pix.quebec,Pixelfed,11,6
156715,space.ax,Mastodon,11,2
156531,misskey.tosaken1116.com,Misskey,11,
156490,masto.news,Mastodon,11,10
156276,mastodon.prorocketeers.com,Mastodon,11,4
155980,bughunter.social,Mastodon,11,1
155785,makes.hoof-paw.art,Mastodon,11,7
154365,videowisent.maw.best,PeerTube,11,3
154297,vidz.antifa.club,PeerTube,11,3
154187,zechub.social,Mastodon,11,2
154161,peertube.eqver.se,PeerTube,11,1
153783,illegible.club,Hometown,11,4
153295,grappling-italia.com,WordPress,11,51
152824,kvarkki.nexus,Mastodon,11,11
152633,fromthegreennotebook.com,WordPress,11,6
152345,starlite.rodeo,Mastodon,11,6
152210,mast.booksthatburn.com,Mastodon,11,2
152065,peertube.astrolabe.coop,PeerTube,11,3
151762,10base2.dev,Mastodon,11,4
177508,astla.ruru.homes,Misskey,10,
174887,galeria.tr,Mastodon,10,5
172854,mobilizon.demo-dev2.der-smarte-gemeinschaftskalender.de,Mobilizon,10,
171755,garden.kaku-girl-laboratory.xyz,Misskey,10,
169389,misskey.wotsulabo.net,Misskey,10,
167406,n9.wl-i0ta.net,Misskey,10,
163967,har.mony.lol,,10,0
163535,peertube.nthpyro.dev,PeerTube,10,1
163316,fedi.copyleft.org,Mastodon,10,2
161775,https-vd.ch,WordPress,10,12
161460,mastodon.ruiguimaraes.net,Mastodon,10,2
161145,evy.pet,Sharkey,10,
160983,eastparkpool.org,WordPress,10,2
160978,misskey.natsuworks.com,Misskey,10,
159298,nochudsnomasters.com,Pixelfed,10,1
159021,pixelfed.eskimo.com,Pixelfed,10,3
158322,tube.inlinestyle.it,PeerTube,10,3
157308,mastodon.lmddc.lu,Mastodon,10,4
156436,3.5mbps.net,Cherrypick,10,
155169,mlg.convoca.la,Gancio,10,
154563,pixelfed.esquiretheduke.nohost.me,Pixelfed,10,1
154246,live.oldskool.fi,PeerTube,10,0
154241,supernormalreads.nl,Bookwyrm,10,3
153951,social.zooey.cat,,10,10
153820,andamunda.alda.ms,Mastodon,10,9
153696,m.bbbdn.jp,PeerTube,10,2
153490,300bps.kr,Mastodon,10,3
153488,kmmi-skey.com,Misskey,10,
152636,ciclista.social,Mastodon,10,6
152451,tippy.rabbithouse.garden,,10,6
151936,social.naun.stream,Misskey,10,
151264,sk.vore.media,Sharkey,10,
151159,redlemmy.com,Lemmy,10,1
150728,social.freedom.press,Mastodon,10,4
150311,social.computertruhe.de,Mastodon,10,10
150287,thecannaclub.social,Mastodon,10,3
148262,caramella.casa,,10,
147815,post.syobon.net,Pleroma,10,5
147328,masto.posting.haus,Mastodon,10,4
146608,limbo.town,,10,6
182589,wafrn.is.sillyand.gay,wafrn,9,9
180986,events.hackeriet.no,Mobilizon,9,
180964,pawb.ink,Pixelfed,9,9
180730,looop.day,Misskey,9,
180625,famille.cybercorp.fr,Mastodon,9,5
180254,paella.moe,Sharkey,9,
180090,f.lunya.pet,Akkoma,9,9
179194,nyanpuppu.moe,Misskey,9,
176252,boiledscript.com,Misskey,9,
175389,nuages.cloud,Pleroma,9,4
175238,bimbo.blog.br,Mastodon,9,4
174062,dodgeradio.social,Mastodon,9,5
173937,vee.seedy.cc,Mastodon,9,6
172430,salmon-skin-roll-official.top,Mastodon,9,3
170719,events.hackerspace.gr,Gancio,9,
169132,openppl.space,Friendica,9,7
164060,social.ludepress.com,Mastodon,9,2
164038,peachpie.theatl.social,Piefed,9,6
163974,social.themoto.network,Mastodon,9,8
163858,villa.hirunekingdom.com,Misskey,9,
163654,misskey.bakedbanana.net,Misskey,9,
163509,teramr.jp,Misskey,9,
163506,mk.shrine.moe,Misskey,9,
162120,olio.cafe,Piefed,9,8
161837,mobilizon.fabriquedelatransition.fr,Mobilizon,9,
161782,sofre.ch,Sharkey,9,6
161640,info.mastodon.nl,WordPress,9,4
161571,reproducibility.social,Mastodon,9,2
161546,events.daoine.eu,Mobilizon,9,
161540,femcel.online,Mitra,9,5
161426,peertube.heise.de,PeerTube,9,7
161240,kaptr.eu,Pixelfed,9,3
161195,meto-hako.xsns.jp,Misskey,9,
160821,mini.tolehata.net,Misskey,9,
160528,tube.rdan.net,PeerTube,9,3
159353,arram.senta-la.cloud,Mastodon,9,9
159289,yatoigawa.xsns.jp,Misskey,9,
158917,fourthprivate.com,Misskey,9,
158491,misskey.xiaohan-kaka.top,Misskey,9,
157684,theforkiverse.com,Mastodon,9,0
182676,twt.channel.org,Mastodon,8,7
182540,exoria.pe.kr,Mastodon,8,8
180028,videos.gayfr.social,Loops,8,8
179663,combobulating.net,WordPress,8,5
179657,pear.cat,Mastodon,8,8
178263,palestina.figueres.social,WordPress,8,4
177526,video.nuvon.io,PeerTube,8,3
177370,video.adullact.org,PeerTube,8,3
173823,demo.joinmastodon.org,Mastodon,8,6
171899,habitdays.com,WordPress,8,7
170923,audio.solarpunk.moe,Funkwhale,8,1
