org_id,count
ORG-CL9-AFRINIC,2
@aut-137176-APNIC,5
ORG-KS11-RIPE,6
ORG-PGIN1-RIPE,11
ORG-DS117-RIPE,2
ORG-SMIL1-RIPE,10
@aut-131434-APNIC,9
@aut-10047-APNIC,6
ORG-GIG12-RIPE,22
CS-2821-ARIN,25
ORG-PG85-RIPE,29
ORG-SASB2-RIPE,12
MRHS-ARIN,5
WANSE-ARIN,7
EAGLE-9-ARIN,5
ORG-RCOP2-AP-APNIC,14
ORG-WTG4-RIPE,5
ORG-OSS7-RIPE,6
ORG-TKS1-AP-APNIC,7
ORG-SG107-RIPE,14
@aut-17863-APNIC,6
FORDHA-ARIN,10
ORG-PKAV1-RIPE,2
SYNCHR-15-ARIN,1
ORG-ECO1-AFRINIC,11
ORG-PL187-RIPE,21
ORG-NCSS1-RIPE,11
ORG-CA1600-RIPE,7
ORG-MKUT1-RIPE,14
ORG-OA295-RIPE,12
ORG-LA1602-RIPE,5
SMH-9-ARIN,15
ORG-IP21-RIPE,5
@aut-45582-APNIC,32
ORG-WL297-RIPE,43
ORG-AL11-RIPE,1
ORG-TSA9-RIPE,9
@aut-134324-APNIC,2
CRE-35-ARIN,30
EPBCP-ARIN,1
@aut-133228-APNIC,4
ORG-RGTP1-RIPE,7
ORG-IISG6-RIPE,1
ORG-SA572-RIPE,12
ORG-MRN1-RIPE,6
ORG-KWSP1-AP-APNIC,6
SGC-22-ARIN,6
@aut-136865-APNIC,4
ORG-CAP2-RIPE,7
ORG-TSBA5-RIPE,25
ORG-IHPL2-AP-APNIC,8
ORG-BCS10-RIPE,4
ORG-MOEA1-RIPE,8
ENERB-ARIN,2
ORG-IJA3-RIPE,3
ORG-BPFS1-RIPE,3
ORG-KAW1-RIPE,2
ORG-IACG3-RIPE,2
@aut-9859-APNIC,7
ATU-ARIN,1
ORG-MTSJ1-RIPE,7
SSA-109-ARIN,1
MKS-4-ARIN,21
ORG-RCS3-RIPE,3
ORG-MS207-RIPE,2
ORG-UTCB1-RIPE,12
@aut-23573-APNIC,1
@aut-131737-APNIC,7
ORG-VPL21-AP-APNIC,8
ORG-IL146-RIPE,10
HSLC-ARIN,4
@aut-139366-APNIC,4
ORG-TSB6-RIPE,4
CNL-25-ARIN,4
USINC-ARIN,17
ORG-CCSZ2-RIPE,12
IWU-ARIN,17
@aut-140742-APNIC,18
ORG-JCZ1-RIPE,9
@aut-18678-LACNIC,7
@aut-28089-LACNIC,43
@aut-269498-LACNIC,9
@aut-22368-LACNIC,2
@aut-28418-LACNIC,21
@aut-265488-LACNIC,1
@aut-272021-LACNIC,16
@aut-52786-LACNIC,2
@aut-52425-LACNIC,23
@aut-268620-LACNIC,4
@aut-264216-LACNIC,6
@aut-28654-LACNIC,5
@aut-53043-LACNIC,2
@aut-22882-LACNIC,6
@aut-264033-LACNIC,5
@aut-264466-LACNIC,4
ORG-STL51-RIPE,7
ORG-DOS1-RIPE,1
ORG-INCG1-RIPE,11
SEID-ARIN,2
ORG-SSS92-RIPE,2
@aut-131938-JPNIC,8
ORG-APLD4-RIPE,6
CALHOU-3-ARIN,11
APSU-ARIN,10
ORG-CMS29-RIPE,17
ORG-AS542-RIPE,5
ORG-OO7-RIPE,4
ORG-ISS15-RIPE,53
@aut-137368-APNIC,18
ORG-PSS28-RIPE,25
ORG-TCOG1-RIPE,21
ORG-NAIW1-RIPE,5
@aut-139365-APNIC,5
WMATA-ARIN,27
ORG-LIL13-RIPE,9
ORG-NTL14-RIPE,21
ORG-IG188-RIPE,4
@aut-10063-APNIC,13
ORG-IKCO1-RIPE,30
@aut-55507-APNIC,9
ORG-VORG1-RIPE,4
ORG-ECTC2-AP-APNIC,4
ORG-PIS2-RIPE,7
@family-59076,3
ORG-SNIC1-RIPE,11
ORG-IS508-RIPE,9
ORG-ODNS1-RIPE,1
ORG-UA58-RIPE,2
MEL-101-ARIN,6
ORG-CA2180-RIPE,7
ORG-GT9-RIPE,3
ORG-TSZO23-RIPE,23
ORG-TVC1-RIPE,4
ORG-MCI2-AP-APNIC,6
ORG-BSA116-RIPE,10
SCHNU-ARIN,4
BASSP-ARIN,3
ORG-SKVA2-RIPE,13
ORG-UTP1-AP-APNIC,21
ACSL-20-ARIN,6
@aut-55625-APNIC,18
ORG-JCWT1-RIPE,8
ORG-INFO2-RIPE,3
EGSD-ARIN,2
ORG-CS420-RIPE,5
ORG-MGNA1-RIPE,4
CACHE-ARIN,26
ACS-469-ARIN,7
ORG-QG1-RIPE,19
ORG-EN1-AFRINIC,2
ORG-CA1002-RIPE,7
ORG-TCS1-AP-APNIC,2
ORG-PEAR1-RIPE,19
ORG-DPSA2-RIPE,1
ORG-CT5-AP-APNIC,3
ORG-DG67-RIPE,26
ONEIT-ARIN,2
ACAD-1-ARIN,1
ORG-ZMPG1-RIPE,3
ORG-PFS8-RIPE,24
BLACK-90-ARIN,4
ESUP-ARIN,22
ORG-BCL14-RIPE,11
ORG-PAFC1-RIPE,24
ORG-DG94-RIPE,11
ORG-PVAV1-RIPE,3
ORG-AMS2-AP-APNIC,1
ORG-CIED1-RIPE,17
ORG-RATL1-AP-APNIC,29
ORG-NSC1-AP-APNIC,4
ORG-IL271-RIPE,3
ORG-RNN1-RIPE,14
ORG-FA499-RIPE,12
ORG-TSTU1-RIPE,3
FXCM-ARIN,17
GWU-ARIN,38
NBME-ARIN,5
ORG-PTL18-RIPE,14
ORG-IT2-AP-APNIC,5
KELSE-1-ARIN,19
ORG-MUSL1-RIPE,6
ESL-72-ARIN,2
ORG-VPL5-AP-APNIC,12
ORG-PA1033-RIPE,2
BCBSA-ARIN,9
IIC-27-Z-ARIN,32
ORG-JHSB1-AP-APNIC,17
ORG-CBS6-RIPE,17
ORG-SL489-RIPE,7
BUILD-72-ARIN,2
ORG-OS80-RIPE,18
HFCC-1-ARIN,12
ORG-XL18-RIPE,5
VL-426-ARIN,6
BSC-1-ARIN,8
ORG-FTW1-RIPE,11
ORG-OJSC3-RIPE,10
MONMOU-5-ARIN,13
ORG-ZG4-RIPE,2
ORG-TRL5-RIPE,10
BC-161-ARIN,1
ORG-GA1-AP-APNIC,21
OMU-1-ARIN,9
ORG-AA270-RIPE,9
CARCO-1-ARIN,22
ORG-TCL26-RIPE,5
ORG-TCS38-RIPE,5
UNWIN-ARIN,1
LEIDO-ARIN,16
ORG-AL22-AP-APNIC,3
CITYOF-152-ARIN,21
NSP-21-ARIN,2
ORG-CMI4-RIPE,13
@aut-45942-APNIC,13
SHH-71-ARIN,5
RM-644-ARIN,1
ORG-MWIC1-AFRINIC,6
ORG-SS1086-RIPE,8
LASCC-ARIN,21
UNISYS-13-ARIN,17
ORG-ASL9-RIPE,13
ORG-VLL4-RIPE,14
PPPL-ARIN,1
ORG-PLL5-RIPE,2
TTCA-4-ARIN,1
ORG-PSTI1-AP-APNIC,4
ORG-SNL5-AP-APNIC,1
@aut-18321-APNIC,5
IC-270-ARIN,5
ORG-PN6-RIPE,5
@aut-263063-LACNIC,4
@aut-271487-LACNIC,2
@aut-10269-LACNIC,33
@aut-264803-LACNIC,16
@aut-52762-LACNIC,2
@aut-262200-LACNIC,8
@aut-263997-LACNIC,4
@aut-53215-LACNIC,8
@aut-52922-LACNIC,7
@aut-269832-LACNIC,6
@aut-52688-LACNIC,3
@aut-262514-LACNIC,12
@aut-262507-LACNIC,1
@aut-262645-LACNIC,2
@aut-271247-LACNIC,1
@aut-262158-LACNIC,15
@aut-133361-APNIC,25
@aut-141822-APNIC,2
ORG-PBL2-RIPE,4
ORG-SA316-RIPE,6
CITICO-13-ARIN,36
@aut-131759-APNIC,7
ORG-NBCO1-RIPE,12
ORG-PWIS1-RIPE,9
ORG-PPO3-RIPE,3
MACNEA-ARIN,10
STACK-10-ARIN,9
ORG-AOBC3-RIPE,14
ORG-NL157-RIPE,5
ORG-PA411-RIPE,24
ORG-ASL56-RIPE,8
@aut-141514-APNIC,6
GRT-7-ARIN,3
ORG-SGL14-RIPE,1
ORG-UA295-RIPE,5
ORG-MSZO8-RIPE,18
@aut-138730-APNIC,1
ORG-FP108-RIPE,1
ORG-WMG3-RIPE,3
ORG-FLZ1-RIPE,3
ORG-RSS4-RIPE,9
ORG-CS312-RIPE,16
ORG-LDDE2-RIPE,5
@aut-18091-JPNIC,7
ORG-MG131-RIPE,6
WHS-44-ARIN,2
DFP-13-ARIN,1
@aut-10053-APNIC,9
ORG-HN4-RIPE,5
ORG-TA248-RIPE,3
ORG-CL576-RIPE,12
ORG-AL141-RIPE,4
ORG-AS170-RIPE,15
EL-1128-ARIN,4
ORG-IO1-RIPE,33
ORG-JI21-RIPE,8
RL-195-ARIN,10
ORG-MTGC1-AP-APNIC,14
@aut-59158-APNIC,2
ORG-OA1018-RIPE,1
@aut-55711-APNIC,4
ACADIA-ARIN,59
LC-251-ARIN,10
ORG-VOTA2-RIPE,7
ORG-KL276-RIPE,11
PTPA-ARIN,5
ORG-VL69-RIPE,4
@aut-38707-APNIC,16
VSL-55-ARIN,4
ORG-PS335-RIPE,2
SCSB-1-ARIN,7
COLLEG-31-ARIN,23
ORG-EP46-RIPE,13
ASL-729-ARIN,3
BPSD-9-ARIN,2
ORG-ML122-RIPE,23
ORG-WA124-RIPE,3
ORG-SLPL2-RIPE,2
ORG-SDL1-RIPE,9
ORG-NTAL2-RIPE,1
ORG-OZ2-RIPE,3
@aut-18341-APNIC,14
ORG-ISJP1-RIPE,22
@aut-137306-APNIC,6
@family-43464,26
LC-974-ARIN,2
@aut-131792-APNIC,9
TREND-7-ARIN,20
ORG-UNL2-RIPE,7
ORG-LNSS1-AP-APNIC,10
COLGAT-2-ARIN,3
ORG-TDGG1-RIPE,55
ORG-AJ86-RIPE,11
ORG-CH9-RIPE,9
@aut-131344-APNIC,21
ASHP-4-ARIN,17
ORG-SL77-AFRINIC,13
ROCKE-8-Z-ARIN,12
ORG-LRS3-RIPE,7
UEC-33-ARIN,5
ORG-SCC11-RIPE,12
ORG-GMAC1-RIPE,4
ORG-SL771-RIPE,22
ORG-BDFS1-AFRINIC,12
ORG-TIGC1-AP-APNIC,7
ORG-JA26-RIPE,9
@aut-45720-APNIC,5
VCS-48-ARIN,18
@aut-45409-APNIC,14
ORG-BMBO1-RIPE,2
ORG-OLL14-RIPE,4
ORG-JA378-RIPE,10
@aut-149714-APNIC,2
ORG-USZO5-RIPE,3
ORG-BR17-RIPE,3
ORG-EA988-RIPE,4
ORG-AMGH1-RIPE,25
IL-769-ARIN,1
@family-55533,12
ORG-KL174-RIPE,8
ORG-TUIR1-RIPE,47
ORG-WPL11-RIPE,3
ORG-PA424-RIPE,10
CSSL-9-ARIN,1
ORG-NA907-RIPE,5
ORG-GG1-RIPE,13
HN-ARIN,2
ORG-OK3-RIPE,9
ORG-RA20-RIPE,4
ORG-HKSB1-RIPE,3
ORG-REDI1-RIPE,5
ORG-CND1-RIPE,29
ORG-SPG11-RIPE,5
SC-578-ARIN,2
ORG-SCNF1-RIPE,2
UCDPL-ARIN,1
ORG-AIBO1-RIPE,8
ORG-EITS3-RIPE,27
ORG-SMG1-RIPE,8
ORG-NCL2-AFRINIC,6
ORG-MBGS2-RIPE,4
ORG-SLPL1-RIPE,1
ORG-FISS3-RIPE,6
OCCIDE-ARIN,4
ORG-FMR1-RIPE,4
ORG-ASL3-AFRINIC,4
WBT-16-ARIN,14
ORG-IISD2-RIPE,20
ORG-SB390-RIPE,52
ORG-CDSA5-RIPE,15
ORG-AES6-RIPE,6
IEXO-ARIN,2
VEL-42-ARIN,3
@aut-264404-LACNIC,1
@aut-262362-LACNIC,1
@aut-28183-LACNIC,5
@aut-266531-LACNIC,1
@aut-28080-LACNIC,3
@aut-271303-LACNIC,1
@aut-262799-LACNIC,5
@aut-52419-LACNIC,4
@aut-27902-LACNIC,16
@aut-265535-LACNIC,6
@aut-52238-LACNIC,5
@aut-262378-LACNIC,3
@aut-263115-LACNIC,11
@aut-28193-LACNIC,40
@aut-263096-LACNIC,4
@aut-28576-LACNIC,45
@aut-262669-LACNIC,5
@aut-264353-LACNIC,9
@aut-272022-LACNIC,11
@aut-53175-LACNIC,4
@aut-263527-LACNIC,4
@aut-28157-LACNIC,12
ORG-SNS16-RIPE,2
SQUAR-12-ARIN,4
ORG-SIBJ1-RIPE,29
@aut-58965-APNIC,6
CCS-325-ARIN,19
ORG-AA659-RIPE,12
ORG-CA1008-RIPE,2
ORG-MSA135-RIPE,4
ORG-MSL9-AP-APNIC,9
ORG-WL16-RIPE,20
@aut-63490-APNIC,3
ORG-OA414-RIPE,4
MH-773-ARIN,1
ORG-TK120-RIPE,1
NATEL-4-ARIN,13
ORG-HJNL1-RIPE,31
ORG-BCVE1-RIPE,20
ORG-CL9-RIPE,16
ORG-RRKT1-RIPE,42
ORG-NSSI1-RIPE,55
ORG-TZZD1-RIPE,5
@aut-56234-APNIC,9
ORG-ZZPI1-RIPE,18
SHTD-ARIN,28
ORG-UMWJ1-RIPE,35
ORG-AA1365-RIPE,9
ORG-KPL3-RIPE,5
ORG-PS207-RIPE,6
ORG-SP20-AP-APNIC,1
ORG-OST8-RIPE,16
@aut-2385-APNIC,16
ORG-MJ205-RIPE,4
ORG-VFU2-RIPE,14
ORG-BAPL2-AP-APNIC,8
ORG-TSTG1-RIPE,27
BCCLS-2-ARIN,4
ORG-FHPC1-RIPE,22
ORG-AS155-RIPE,5
@aut-9767-APNIC,50
ORG-WA43-AP-APNIC,10
ORG-HCIA1-RIPE,20
ORG-IMOE1-RIPE,12
ORG-FBL1-AFRINIC,2
YSU-ARIN,8
ORG-GS90-RIPE,5
AC-3502-ARIN,1
SVI-ARIN,2
ORG-ZL49-RIPE,19
STEWAR-1-ARIN,8
ORG-HSH12-RIPE,1
ORG-CDG7-RIPE,11
ACCES-261-ARIN,4
AAMC-3-ARIN,2
AL-2088-ARIN,3
ORG-CIS1-AP-APNIC,43
@aut-132453-APNIC,15
ORG-KLAG1-RIPE,18
ORG-MCC11-RIPE,8
ORG-SHSS5-RIPE,4
GWS-23-ARIN,3
ORG-UDU1-AFRINIC,11
ORG-NSPL9-AP-APNIC,8
ORG-BN75-RIPE,5
ORG-PFV1-RIPE,5
@aut-38104-APNIC,9
ORG-OI50-RIPE,9
ORG-GT20-RIPE,12
BHS-35-ARIN,3
ORG-CA30-RIPE,37
RANDOM-4-ARIN,34
ORG-PSZO5-RIPE,12
MIDM-ARIN,5
ORG-TL282-RIPE,2
PLU-1-ARIN,14
ORG-OIPS11-RIPE,6
DFD-5-ARIN,10
ORG-KE1-RIPE,23
LYCOMI-ARIN,8
PIC-99-ARIN,10
CAMBR-32-ARIN,6
CITYOF-19-ARIN,11
@aut-9968-APNIC,15
THRES-ARIN,18
ORG-TDL3-AP-APNIC,1
@aut-131459-APNIC,19
ORG-DTPI1-AP-APNIC,12
RNL-50-ARIN,3
EINSL-ARIN,17
ORG-JDAP1-RIPE,3
NAPHC-1-ARIN,2
ORG-TT33-RIPE,1
ORG-HCTL1-AP-APNIC,16
@aut-38698-APNIC,9
ORG-TL126-RIPE,12
SCG-144-ARIN,1
@aut-147192-APNIC,6
MHHS-1-ARIN,19
ORG-KBU1-RIPE,17
@aut-24286-JPNIC,24
AL-609-ARIN,6
WVTC-ARIN,6
ORG-LSS11-RIPE,56
ORG-FA397-RIPE,2
ORG-ON22-RIPE,10
ORG-ELSC1-AFRINIC,5
ORG-GWTA1-RIPE,8
CLG-23-ARIN,9
ORG-SISS11-RIPE,8
STSB-ARIN,13
NEWCO-32-ARIN,17
ORG-ILBI1-RIPE,15
ORG-IGPL3-AP-APNIC,40
SW-10-ARIN,10
ORG-TGVS1-RIPE,3
ORG-LE7-RIPE,6
ORG-NS275-RIPE,25
MGEHL-ARIN,25
WHID-ARIN,5
DL-444-ARIN,13
VCL-88-ARIN,9
@aut-266284-LACNIC,6
@aut-263143-LACNIC,1
@aut-265431-LACNIC,6
@aut-264496-LACNIC,5
@aut-22819-LACNIC,24
@aut-263825-LACNIC,3
@aut-263118-LACNIC,3
@aut-28316-LACNIC,3
@aut-52608-LACNIC,16
@aut-266449-LACNIC,1
@aut-270446-LACNIC,13
@aut-268200-LACNIC,1
@aut-52506-LACNIC,11
@aut-18739-LACNIC,23
ORG-HIG3-RIPE,8
@aut-52251-LACNIC,10
@aut-263598-LACNIC,1
@aut-264555-LACNIC,11
@aut-270421-LACNIC,2
@aut-263084-LACNIC,8
@aut-268726-LACNIC,3
@aut-270050-LACNIC,18
@aut-22055-LACNIC,34
@aut-28615-LACNIC,1
@aut-268609-LACNIC,1
@aut-132984-APNIC,11
@aut-131112-APNIC,10
ORG-ADSL4-RIPE,9
ORG-EL222-RIPE,7
ORG-DDUV1-RIPE,15
ORG-RA826-RIPE,3
ORG-LA1599-RIPE,1
@aut-131784-APNIC,24
@aut-136104-APNIC,25
ALLEGI-14-ARIN,25
ORG-PHS1-RIPE,25
ORG-RMOE1-AFRINIC,7
@aut-134326-APNIC,5
ORG-UML1-RIPE,3
ORG-VDVO2-RIPE,4
ORG-SIS64-RIPE,8
ORG-BIKA1-RIPE,16
@aut-59193-APNIC,39
JBEL-ARIN,7
ORG-RCCF1-RIPE,29
@aut-10189-APNIC,12
ORG-MFIO1-RIPE,1
@aut-9708-APNIC,75
@aut-134012-APNIC,7
ORG-SDFA1-RIPE,7
ORG-BBS10-RIPE,2
@aut-137309-APNIC,2
ORG-SE81-RIPE,45
ORG-BU2-AFRINIC,15
ORG-IAIH1-RIPE,2
ORG-KLC1-RIPE,4
ORG-ATS21-RIPE,43
@aut-135757-APNIC,9
@aut-23700-APNIC,7
@aut-131966-JPNIC,25
YHHSC-1-ARIN,11
NSLIJHS-ARIN,4
@aut-131918-JPNIC,10
ORG-IPSZ8-RIPE,4
ORG-ECC3-RIPE,5
@aut-139441-APNIC,12
ORG-PPCT1-AP-APNIC,2
@aut-138144-APNIC,17
ORG-FDSO1-RIPE,7
ORG-ZFA6-RIPE,6
ORG-IS112-RIPE,4
ORG-MUVB1-RIPE,3
@aut-29039-RIPE,7
ORG-YPG1-AP-APNIC,4
UCC-ARIN,4
ORG-EB74-RIPE,2
TOWER-20-ARIN,8
CC-4418-ARIN,8
ORG-VL93-RIPE,49
ORG-IL99-RIPE,13
ORG-RMCP1-AP-APNIC,2
ORG-LD5-RIPE,6
UDEH-ARIN,4
ORG-KYVB1-RIPE,9
ORG-SS22-RIPE,4
@aut-133835-APNIC,3
@aut-133825-APNIC,69
ORG-ZE7-RIPE,3
ORG-LUL2-RIPE,22
ORG-NBS3-RIPE,39
ORG-CT6-AFRINIC,6
ORG-TCL39-RIPE,2
CROCKE-6-ARIN,27
ORG-TSAO2-RIPE,9
MEIJER-1-ARIN,3
ORG-INTE8-RIPE,8
COHT-ARIN,22
ORG-RS33-RIPE,12
JEGS-2-ARIN,1
ORG-NIC1-AP-APNIC,30
ORG-TPCP1-AP-APNIC,8
ORG-EBL1-AP-APNIC,7
ORG-NAK3-RIPE,3
ORG-ZM1-AFRINIC,4
CMHC-ARIN,1
ORG-JCS2-RIPE,19
SHSS-5-ARIN,2
FAIRVI-1-ARIN,13
ORG-IPAP1-AFRINIC,1
ORG-EI25-RIPE,2
ORG-ANR3-RIPE,5
AAS-149-ARIN,2
ORG-FGSB1-AP-APNIC,8
ORG-IA1631-RIPE,41
ORG-LT97-RIPE,1
PGINCCC-ARIN,5
ORG-VAPL2-AP-APNIC,5
ORG-ADKL1-RIPE,28
ORG-KOV3-RIPE,2
CHS-302-ARIN,5
ORG-PCSB2-AP-APNIC,4
DRURY-3-ARIN,8
ORG-SSID2-RIPE,6
ADOBES-ARIN,2
ORG-HPL7-AP-APNIC,5
MS-1058-ARIN,5
RWB-1-ARIN,3
DVUSD9-ARIN,8
ORG-ESZO67-RIPE,3
@aut-9643-APNIC,22
ORG-BFG1-RIPE,22
ORG-RISA6-RIPE,11
ORG-MMA5-RIPE,3
ORG-MSB3-AP-APNIC,5
ORG-CC1-AFRINIC,15
CGI-40-ARIN,2
SIMPL-62-ARIN,4
ORG-OKMT1-RIPE,7
ORG-NAS11-RIPE,4
WVIL-ARIN,4
CB-6-ARIN,2
TSS-285-ARIN,6
KHSC-ARIN,2
GL-105-ARIN,4
ORG-AO35-RIPE,29
ORG-PA340-RIPE,5
TL-754-ARIN,2
ORG-AGOC1-AFRINIC,6
@aut-52346-LACNIC,28
@aut-265375-LACNIC,13
@aut-28279-LACNIC,24
@aut-28207-LACNIC,2
@aut-265348-LACNIC,1
@aut-64121-LACNIC,15
@aut-270817-LACNIC,1
@aut-263612-LACNIC,11
@aut-270251-LACNIC,1
@aut-52834-LACNIC,3
@aut-263462-LACNIC,2
ORG-ESIL1-AP-APNIC,2
ORG-FL22-RIPE,5
ORG-SNL76-RIPE,8
ORG-OL139-RIPE,11
ORG-NOL8-RIPE,4
ORG-SCL5-AP-APNIC,3
@aut-134285-APNIC,7
ORG-SB312-RIPE,9
@aut-38147-APNIC,4
ORG-CDPS1-RIPE,1
ORG-ISS47-RIPE,46
ORG-SGCA1-RIPE,12
GOVER-11-ARIN,6
ORG-SMG4-RIPE,2
ORG-RCS13-RIPE,26
@aut-140390-APNIC,2
ORG-RA147-RIPE,22
ZMGL-ARIN,6
MMS-5-ARIN,4
ORG-IA1184-RIPE,8
@aut-133697-APNIC,1
ORG-BSL13-RIPE,1
ORG-CIBL1-AP-APNIC,1
@aut-135775-APNIC,12
ORG-HL58-RIPE,6
ORG-FKR3-RIPE,6
@aut-135778-APNIC,1
CS-626-ARIN,21
ORG-ASS84-RIPE,11
JCPS-1-ARIN,13
ORG-ANA3-RIPE,13
LCBCC-ARIN,1
CAU-13-ARIN,1
ORG-NL468-RIPE,7
ORG-PBL7-AP-APNIC,15
PRT-14-ARIN,1
ORG-PI69-RIPE,11
BCGC-2-ARIN,2
ORG-QNCL1-AFRINIC,6
ORG-PR86-RIPE,10
ORG-SA2-RIPE,17
ORG-SBI2-AP-APNIC,24
ORG-AN141-RIPE,3
ORG-IIS1-AP-APNIC,2
ORG-ATPL2-AFRINIC,4
ORG-TA215-RIPE,4
AVIFO-ARIN,4
ORG-MDL17-RIPE,7
ORG-NL392-RIPE,6
ORG-FS179-RIPE,10
ORG-LA377-RIPE,4
ORG-CNS4-RIPE,18
SJFC-ARIN,20
UIS-32-ARIN,4
CLIPPE-1-ARIN,1
NMMI-ARIN,5
ORG-LG169-RIPE,8
STCN-ARIN,24
ORG-MS139-RIPE,13
ORG-LL44-RIPE,3
@aut-46026-APNIC,5
NJRC-ARIN,6
NEXTI-6-ARIN,14
@aut-141561-APNIC,7
@aut-59138-APNIC,10
ORG-IL347-RIPE,6
ORG-SBL7-RIPE,7
ORG-ASMC1-RIPE,13
YRCIN-ARIN,21
WDI-ARIN,2
@aut-133993-APNIC,2
ORG-OTL37-RIPE,38
ORG-SI31-RIPE,4
FHSC-2-ARIN,3
ORG-SRCA2-RIPE,6
DAEME-ARIN,4
GIG-10-ARIN,5
RC-700-ARIN,5
DC-117-ARIN,3
ORG-PO71-RIPE,11
@aut-23627-JPNIC,10
ORG-UCL1-RIPE,9
ORG-SW39-RIPE,12
ORG-OPS3-RIPE,4
AISD-5-ARIN,17
THECIT-3-ARIN,10
@aut-55620-APNIC,9
ORG-BPCB1-RIPE,2
ORG-UIS4-RIPE,9
@aut-138282-APNIC,4
ORG-FIRM1-RIPE,1
ORG-FUSE1-RIPE,9
ORG-VS281-RIPE,13
ORG-OPL4-AP-APNIC,22
CHHS-1-ARIN,1
ORG-TIM2-RIPE,3
SDSN-ARIN,3
ORG-DOT2-AP-APNIC,4
ORG-OMCS1-RIPE,1
AS-1-ARIN,7
ORG-NOVA3-RIPE,5
ORG-UMS4-RIPE,3
SIUT-ARIN,5
@aut-147207-APNIC,1
TAM-18-ARIN,1
SFCU-69-ARIN,10
ORG-FOZY2-RIPE,31
VIEWTR-3-ARIN,13
ORG-OL244-RIPE,2
LSUC-ARIN,11
ORG-SBP1-AFRINIC,12
ORG-TPL5-RIPE,15
CENTRE-ARIN,6
ORG-BCA1-AFRINIC,4
@aut-38417-APNIC,6
@aut-263087-LACNIC,2
@aut-265844-LACNIC,4
@aut-267546-LACNIC,8
@aut-265440-LACNIC,11
@aut-271375-LACNIC,2
@aut-263169-LACNIC,22
@aut-52539-LACNIC,2
@aut-52227-LACNIC,17
@aut-266279-LACNIC,2
@aut-263831-LACNIC,17
@aut-268405-LACNIC,2
@aut-52409-LACNIC,7
@aut-263124-LACNIC,4
ORG-RAY1-RIPE,2
ORG-BATC1-AP-APNIC,3
ORG-SIDS5-RIPE,12
VL-421-ARIN,3
ORG-SRA71-RIPE,1
ORG-AEL13-RIPE,12
@aut-10198-APNIC,13
ORG-AIG23-RIPE,21
ORG-SS138-RIPE,11
ORG-MK3-RIPE,5
ORG-GA5-AP-APNIC,14
@aut-137735-APNIC,13
PL-853-ARIN,4
CDS-16-ARIN,5
ORG-AD121-RIPE,3
@aut-149588-APNIC,26
ORG-PSDL1-RIPE,10
@aut-134620-APNIC,14
ORG-AA291-RIPE,19
ORG-NNL17-RIPE,1
PP-313-ARIN,8
ORG-RTL2-RIPE,5
CHP-31-ARIN,20
ORG-SPUP2-RIPE,18
ORG-WL61-RIPE,9
VISIO-32-ARIN,20
ORG-VL298-RIPE,7
ORG-TLL17-RIPE,21
@aut-38339-APNIC,12
USD-1-ARIN,19
ORG-STA1-RIPE,10
@aut-56245-APNIC,10
ORG-TVCL1-AP-APNIC,2
ALNK-ARIN,6
@aut-132137-APNIC,10
ORG-ID14-RIPE,7
CONNEC-37-ARIN,13
ORG-IH1-RIPE,3
WCG-35-ARIN,10
ORG-BTL49-RIPE,3
ORG-FNV1-RIPE,16
ORG-OJSC21-RIPE,6
MARYWO-ARIN,2
ORG-ZPL3-RIPE,9
CHANG-4-ARIN,6
ORG-IIBC1-RIPE,1
NMCC-14-ARIN,2
ORG-SA4746-RIPE,5
ORG-AODA1-RIPE,7
@aut-38131-APNIC,7
ORG-EPL5-AP-APNIC,2
@family-62975,4
CN-559-ARIN,15
ORG-KIPK1-RIPE,30
PCT-7-ARIN,3
MMC-7-ARIN,1
ORG-BL427-RIPE,2
@aut-140465-APNIC,4
CSC-52-Z-ARIN,21
ORG-VIZA1-RIPE,2
@aut-134922-APNIC,2
VCU-17-ARIN,1
ORG-RA578-RIPE,1
ORG-FMSU1-RIPE,11
ORG-CDD1-RIPE,20
ORU-1-ARIN,7
ORG-FA46-AP-APNIC,3
ORG-MMB16-RIPE,1
ORG-DWTA5-RIPE,17
ORG-IEDC1-AFRINIC,3
MALONE-ARIN,3
ORG-EC123-RIPE,3
MINET-ARIN,2
ORG-ATBG1-RIPE,7
ARVG-ARIN,41
CESD-3-ARIN,38
CSD-3-ARIN,12
ORG-EF1-AP-APNIC,3
ORG-NA296-RIPE,3
RMA-53-ARIN,9
MERCY-4-ARIN,3
ORG-KO27-RIPE,3
ORG-IBCZ1-RIPE,5
ORG-BNAU1-RIPE,8
@aut-139957-APNIC,13
ORG-LLMV1-RIPE,7
ORG-KNSA2-RIPE,19
RIGHT-1-ARIN,3
ORG-FSZO11-RIPE,3
FINTEC-6-ARIN,3
ORG-JGMC1-RIPE,2
ORG-IP9-RIPE,12
ORG-CSZO39-RIPE,2
ORG-TGSS2-RIPE,2
FFBF-1-ARIN,3
ORG-SPLR1-RIPE,5
ORG-NELS1-RIPE,4
ORG-ARIA2-RIPE,2
ORG-TL383-RIPE,2
ORG-OPAN1-RIPE,2
ORG-IPL32-AP-APNIC,11
LRHS-4-ARIN,2
FU-288-ARIN,21
BLUE-ARIN,20
ORG-PSS9-RIPE,14
ORG-ICL48-RIPE,12
CBC-366-ARIN,4
RIESC-4-ARIN,5
ORG-TGS2-AP-APNIC,9
ORG-WROI1-RIPE,25
