org_id,count
MIAC_YaNAO-AS,11
UNACS-AS-BG,12
REVEAL,2
AUTO1-RIPE,3
AS3800,9
Space_Hellas_AS8499,2
BTCOM,14
WEBSTER-CALHOUN-ASN,27
INTELLIVERSE,6
CLARUSTELECOM-AS,16
SACRAMENTO-COE,30
OHRH,14
CNI-HMB-001,10
DEVONCORP,24
PSM-AS,4
TCN,19
IT-NETWORKS-AS,9
de-Metaliance-DUS,7
JANALAKSHMI-AS,2
FIXITY,8
NEK,8
Comrise-AS,30
XDEER-AS-AP,2
GREENFIBER,2
AmazeNet-AS,8
HAIGEKASSA,27
KMK-TELECOM-AS,10
AS_KBCGROUP_DCSK,4
SNEZHINSKY-BANK-AS,10
NLE-AS,3
BNPPV-AS,12
CYDB-AS,6
MAYACYBERWORLD-AS-AP,8
TNC-AS,32
DGBS-NUE-DE-AS,4
NITEL,7
BOLIGNET-AS,6
DERBY,15
GIGANET-AS,12
INVALID-NETWORK,12
datathreeAS,22
ASN-TERRA,14
GLBB-JP,8
QUICKENLOANS,32
RADISHNETWORKS-NET-01,8
BFT-AS,5
SENAWAVE,3
SOUTH-SOUND-911,9
FFF-AS,2
DYC-DYU,36
MSC-AS,9
triplon-as,7
WAI-NET,8
TRIUMF,16
CGMB-AS,28
CEC,9
IPR-INTERNATIONAL-LLC,5
CMNET-V4TIANJIN-AS-AP,6
AIRNET-AS,32
GOLDLINK-AS,19
KATHARSIS-AS,5
awasr,4
ACN-AS-AP,24
Grant-Telecom-SPB-AS,1
GOLNET-TELECOM-AS,2
UZMOBILE-AS,10
IMAGINE,8
IDNIC-BELITUNGTIMURKAB-AS-ID,11
ALASCONNECT,44
AREA9-AU,6
ELANA-AS,9
ChaparRasaneh,7
onehostplanet,8
NINET-AS-NF-AP,6
SUNDANCE-NET,6
VITROCONNECT-AS,3
E-CHO-AS,1
AFRIX-AS,11
MWDSC,4
NEXET-AS,12
BEYONDORBIT-AS-TW,2
ASULTRANET,7
TIDESOFTWARE,9
LIGHTWIRE-AS-AP,33
KBSI-AS-KR,8
CXC-AS,8
LIGHTSTORM-COMMUNICATIONS-SRO-SK-AS,10
ASKADRTV,9
KAZCOMBANK-AS,39
AREATS-NET,6
ARCONT,2
AFFINION-GROUP,16
DIGALERT,8
GLOBALDATASYSTEMS-ASN,8
TASMANET-AS-AP,16
HI-TEC-AS-AP,6
ROCHELLEUTILITIES,2
USATU-AS,16
Telekonika_ruza-AS,10
BSTK-AS,4
HIVANE,7
BAQMD-SF,16
COMCAST-7015,16
HAVILAND-TEL,9
SILVERSTAR-TELEPHONE,3
O-NET,3
COSMONOVA-AS,43
INKO-NET-AS,3
FIRSTCOMMANDFINANCIALSERVICES,6
SUNDOT-2005,3
AS46773,6
SAFE-PROP,14
CRIS-CERNET-AS,46
ASN-ACADEMSET,4
MASNET-AS-ID,17
MAGNETIC-IT-SERVICES,24
Platformity,18
ComX-Networks-AS,2
ONLIME-SL,2
IDNIC-DHINET-AS-ID,4
NCTRADE,10
BEDAG,18
TORGRYADY-AS,6
CCIPAU-AS,4
KLGD-AS,13
MOREAS-AS,4
BANKO-KEVE,8
HTBLA-KLU-AS,6
ASSUTYRIN,2
FREIFUNK-BERLIN-AS,3
TIMWARNOCK-AS-AP,10
SIM-NET,10
CTA-42-AS1226,24
LANCRAFT-AS,19
PharmaSupport-AS,10
SIMBANET-MALAWI,8
ITELNETWORKS,20
AS-WCASD-1,6
APCSNET-AU,1
OMERESA,2
TUCOWS-TRS-DNS1,1
KFNETRO,3
MICHWAVE,3
ENERGYAUST-AS,20
MIRANET-NET,6
TINET-AS,2
NRIM,2
PREMIER-GC-AS,6
SMARTCOM-AS,1
DWX-AS,12
MATTEL,3
BDS-DC1,25
DLISPL-AS,4
exo,2
UUSPROGRAMM,17
MIDCO-NET-DW,52
CHUGYE-AS-KR,9
HALSERVICE,15
Epam-AS,26
RETE-AS,32
PROFITBRICKS-USA,30
MGMTP,18
ZIBED-AS,2
IDNIC-MASNETWORK-AS-ID,14
ASN-TTCL,4
TFIBER,25
APCOM-AS,10
LAUNTEL-AS-AP,19
R18ESC,2
ELECTRON-SERVICE-AS,12
NN-AS,4
SACOFA-AS-AP,6
SORINT-AS,26
BIZONE-AS,12
DATACENTRUMGRONINGEN,4
MASERGY-CLOUD-COMMUNICATIONS,2
FIBERTECH-NETWORKS-AS-ROC-NY-US,5
LEGIONCOM-AS,16
WEBBERSTOPINDIA-AS,7
SALVA-AS,8
BLUE-WATER-NETWORKS,8
KMARTCORPORATION,6
ASMT6,12
PRISCO-AS,12
SOLARCOM,40
CITIZENS-ISP,6
INFOLINK-AS,8
AVALA-AS,6
BASSPRO-AS,4
ECTCMN,4
MEDIOSAVANZADOS-AS,28
TELEBYTE-NW,6
TELECOLUMBUS,2
NUNETPA,8
Pejvak-Ertebatat,8
NATIONAL-UNIVERSITY-AS-AP,25
GCS-AS,5
ELEVI-AS,2
CU-CN-AS,11
UNITEDMOTORS-AS,36
IDNIC-MUARAENIMKAB-AS-ID,18
DTT-NL-AS,24
CIC-IVREA-AS,3
Makdos,2
AXIAN-HU-AS,12
BITNET-ID-AP,3
AUS-ENT-DC-TX01,6
AS-DT-SYSTEMS,16
ROSA-AS,6
TVK-AS,2
ASN-ROEON,10
NEXTHOPCOLTD-AS-AP,2
TIGAKOM-AS-ID,8
UBASE-AS-KR,10
SMOA-STATEOFMISSOURI-01,18
Oline-contact,4
YBNTV-AS-KR,4
HTCHCMC-AS-VN,8
WSCU,9
DALUNET,3
CARDGATE-NET-AS-AP,2
NORMHOST-ASN,19
VERIMOR,5
MEGIONLINK-AS,6
CREDITREFORM-ASN,6
SCIF,34
KW-CORPORATION,8
VIADIALOG,6
DATAMOSSA-AS-AP,1
YUL-PRO-INTERNET-RASNOV-AS,4
NICO-BANK-AS,4
EMIT-TH-AS-AP,15
BTNET,8
CLOUDDC-AS,3
Rahyab,18
MF-NATIVE6-E,4
speed,12
VEKTORPLUS-AS,3
STCOMUA-AS,13
TEB-SI-AS,1
SOMEADDRESS,1
MECTNET,4
TWINIX-AS,11
ATSTEL-AS,1
PSP-Computers,6
BARTELL-CORP-INTERNET,20
TCENTER-AS,12
azetel,4
INTELSOFT-AS,13
SPEEDY-4,48
FALCON-AS,9
The-Cloud-Systems-Group,2
ONSET-AS,1
FEWPB,4
Farpost,7
IBHRAN-AS,6
3ZNET-CVG001,8
RESEL,3
CSLNA-NJ-ASN,4
ASBYSTRICE,3
MARINK12,7
IDNIC-ERANYACLOUD-AS-ID,11
TENSOR-AS,3
MUR,38
VIASAT,10
smartcenter-as,2
KANNET-AS-AP,2
T1CLOUD-AS,20
THEOREMA,19
AS-AVESTONET,4
AS-ABAVIA,10
NUMLOG,6
TSYSTEMS,5
CONSTSK-AS,2
pancretabank,7
EUROLAN,2
GASCOMCH,21
NET-TV,13
AtlanticGrupa,4
BALIFIBERNET-AS-ID,3
BAKCELL-AS,14
nTelekom-AS-PON,2
ADVNET,10
ALIDA-SRL,2
DOBSONTECHTTS,9
ODSONLINE-AS-VN,3
iabank,8
RARIK,4
MASTERSOFT-AS,2
ECLIPSESP,16
SMRN-NET,8
BAAC-NET-TH,24
HNET-AS,2
ISOC-IL-AS,9
HERMES-AS,2
CENTRALUTAH,9
TIERA-AS,10
BIRUANG-AS,9
PL-SOKOLA-AS,3
MANSFIELD-ASN,10
SALONBIZ-DAL,8
AUSTINISD-AS-1,50
INOC,38
NETGAIN-TECHNOLOGY,16
SYSTEMS-SOLUTIONS-OF-PADUCAH-INC,20
LINENEW-AS,6
KHADI-AS,15
SUPERSON-AS,4
ICTA-LK,24
SIBLINE-AS,4
INDIKOM-AS,8
NETRUNNER-AS,4
BolBgIztok,2
FDLNET-CZ-AS,2
CHELYABENERGOSBYT-AS,1
UKRCOM-KHERSON,7
OUTOFBOX-AS,22
GOVTECH-AS-GOVTECH,3
CZ-PILSFREESERVIS-AS,5
UK-METALLOINVEST-AS,13
LLCSIMSTAR2,4
IDNIC-UMKT-AS-ID,25
TEAM-CYMRU,21
SNET-AS-AP,20
LINK-SERVICE-AS,5
MIXITA-AS,8
VrataNet,4
MISP-AS-AP,10
CJCYBER-AS,6
CHEVALIER-AS01,2
vinet_hu,8
FLOWFINITY,3
SYSNET-AS,2
MTS-ARMENIA-AS,2
IRISNETWORKS,2
ZEP-INFO-AS,6
CALTELCOM,10
ENERGY-HOLDING-AS,6
OTR-A,15
QUICKWEB-USA-NET,10
ADMINOS,27
NETSPRING-AS,12
BCT-AS1,4
COA-ASN,6
COLUMBIAPWS,6
BLOOMINGDALE-COMMUNICATIONS,10
ASN-GVRH,6
TNB-NET,1
EFOLDER,9
AST-SYSTEMS-AS,12
IT-INVEST-AS,4
AVIROMS-RENT-A-CAR-SRL-AS,9
BlackGATE,8
MEDIAGRAND-AS,17
SpolNet,5
OCT-NET,16
TADU-AS-VN,2
GELICON-AS,9
Vivoconnection,24
HGC-AS-AP,65
NEWTECH-AS,9
DANCER-AS,3
PERSISTENTNET-IN,20
SPKVA-NET,4
AFS147,4
MC-IDC,20
DRCLOUD,9
IDNIC-ATWEB-AS-ID,2
SEDNA,6
REQUISIS-AS,1
CONVEX-NOVOURALSK,4
HAGINET,6
CORESYSTEM,14
COLUMBIA-WIRELESS,21
wifx,9
TECOS-AS,16
WEBLINKLTD-AS-AP,8
IDNIC-JETORBIT-AS-ID,34
ASN-WSECU,8
Network_9BITS-NET,2
HOSTINGROMANIA-AS,8
BARNET,2
COSYS,16
SVH-TVH-AS1,14
DIGICOMTECH,4
BULAT-AS,1
NBCCOLTD-AS-AP,4
UNAVC-AS,20
AS-PHIL,13
VASH_DOHOD-AS,18
SHIELD,31
AVK-WELLCOM-AS,23
CS-CRI,2
BLUESKY-AS-AP,4
COVERNETAS,9
MARITIME-BANK,5
LIGHTSPEEDHOSTING1,3
BLUE-AS,23
PRIVATEHOSTING-NET,18
MIKROHALO-HU-AS,26
MEDIANET,2
M-Line-AS,3
DGEWIN-AS-AP,6
KINGS-AS-ID,2
NUOVARETI-AS,2
MSTARTEL-AS,4
TAIFOOK-HK-AP,8
BANKOFCANADA,1
VIATELE-AS,12
DIGIACT-AS,9
NETCOM-R-AS,12
CROSSPOINT-AS-AP,12
UEMOA,11
KAPPATECH-AS,16
DASSAULTSYSTEMES-AS,8
SLIB-AS,10
HIT-AS-KR,6
TransAnalitica-AS,4
ESCOMTEL-AS,3
GARANT-G,6
SNLL-NET-AS,28
HOYOS-CONSULTING-LLC,4
SKOGSTY,9
KNG-AS,2
LIS,2
WOL-AS,6
BVU-2,12
COMMZOOM-AS,2
pdp,3
IT-AS,16
DIDI-AS,24
ITS-UA,31
V4VoIP,8
BROADLINK-AS-AP,4
IVANET-NYC,2
MYSERVER-DOT-ORG,29
NYCT,17
Gevura-AS,10
SOL-BD,8
NETTE,12
WHEELERSLC,6
VEGA-NET-AS,16
MIPIH,19
KRS-NET-AS,13
Nakoma,15
KAMPALA-SITI-CABLE,3
airit-hhn,16
FLAGMAN-AS,2
SQUILD-AS,6
CLOS-AS,1
ICENTER-AS,16
DECIX-MGMT-AS,16
SKYNET-AS,10
FASTVISION,3
CONNETRIX-01,8
CAMBIAHEALTH,14
OGE,8
DNI-4305,4
CleverIT,11
GRIFONLINE,8
ULTCO,6
BRIGHTRIDGE,3
OACYS-INTERNET,3
MCDONOGH,4
ASRC,6
ArhCity,6
USDIGITAL,3
PERFTECH,12
R-TK-AS,4
UNITED-FIBER,9
MRESNET,2
ASCNET-AS,5
EWORLD-AS-AP,4
WISERS-HK,8
ANEKASIGNAL-AS-ID,19
Korbitec,26
RT-AS,6
globacom-as,2
IDNIC-PESISIRSELATANKAB-AS-ID,12
KCV,3
MICSO_srl_Torino_Branch,7
MEGATC-AS,2
DELRUS-AS,8
ASN-KONSOM,3
INTRADA-AS000,19
SKTNET,2
PL-RSOHOST-AS,6
ASN-STBER-3,4
IMPULS-AS,8
TT_Mobil,9
DCCOMP-IL-DXN,2
FISHBACK,18
JGNv6,4
DLINE-AS,8
RBC,6
IPT-AS,12
SBCIDC-LSAN03,3
GEOTELECOM-AS,6
BSI-UBS,20
feelb,3
HSPS-HQ,48
BLEDSOE,16
AECERO,4
SZKTI-AS,13
MOREHOUSEMEDICAL,10
AS-DOELEGAL,4
WSISIZ-AS,15
NEWCLOUD,2
NETFIRE-MSTR01,9
Net-Solutions,2
INFOSAT-IP,6
UNIWAGON-AS,4
VBRN-AS-AP,8
IX-2-AS,4
BAIKALTRANSTELECOM,18
WestLan-as,5
EQUINIX-EC-DE,24
NPC-AS-1,16
SKTELINK-AS,8
AS-ETH,6
zarinpal,15
LUCESEM-AS,14
INIT-MGNT-LT,2
T-SYSTEMS-NA,19
DAKTRONICS-CORP-ASN-63-85-214-0,18
TVC-ASN,6
Connect-Solutions,6
VKT-AS,2
TREZOR-AS,2
SBBSNET,20
BETHEL-ASN1,42
FOITGROUP-AS-AP,12
FarmExpert-AS,10
BAGIRA-AS,4
levira,28
AUDIO-SYSTEMS-AS,1
PROLINE,12
DIGIWIN-AS,9
litgrid,2
inecobank-as,18
DIGITECH-RU-AS,21
IKTISAT-AS,10
EsWikiker,4
ABS-as,11
KT-AS-47975,17
ASNELSON,5
MERIDIAN-BUSINESS-GRUP,6
XLR8-TRANSIT1-AS,4
ESO,12
BEST-AS-ID,2
TWC-ASN,8
IDNIC-ILHAMWS-AS-ID,1
SVT-AS,13
MFRS-AS,6
STAER-AS,8
TATINT-AS,1
Mikrografija,1
EASTLAND-INTERNET,2
dbank,6
RAKETA-NET-AS,4
fleet,2
GMS-NET,15
GBP-01,3
JUWENTUS-AS,12
AISO-SOCAL,3
Metrex-AS,2
LASPI-AS,12
RADIOMSU-UP,2
WHIDBEY,12
DYN-INTL,4
DIRECTCOMID,4
SEATTLEPACIFICUNIV,26
STAVSET-AS,4
YPP-NET-KENNER,1
SYBEST,6
AJI,4
Strauss-AS,13
INTRADO-CORP,3
RLAN-AS,4
OPB,6
MTRX-ALCHEVSK-AS,4
FABRIKANT-AS,5
VITAL-CT-AP,2
DATANET-UG,2
BLUECOM,8
FIBERBY,9
WHEELS-COM,6
FORABANK-AS,21
KEYNET-AS-AP,6
TTCUA-AS,14
BLINKAS,2
SOFLAN-AS,6
FIRSTDATA-AS-KR,18
NETSTREAM-CH,30
KICCC-ASN,24
KBRI-AS-KR,2
TOPTRADER-AS-AP,4
HAUNI-AS,6
HACC,34
DASTO-Bosnia-AS,4
UCATV,8
MTC-CORP,8
CHUKAI,12
HTTPOOL-NET-AS,22
DBISP,10
BRAZOSPORT-COLLEGE,7
KIT-FINANCE-TC-AS,22
UNETCOM-AS,6
SOUTHERNLINC-PACKETDATA-ASN2,1
COAT,22
ZGLBP-AS,18
LVSCU,1
PACIFIC-GAS,12
NBIS-AS,11
PARABOLE-AS,4
MUSFIBERNET,6
RADY-CHILDRENS-HOSPITAL-SAN-DIEGO,14
PINETEL,6
SCISYSTEMS,8
AS_NIX,10
VDI-NETWORK,18
MASISNET,13
KMN-TOKYO,8
NETRIX-16567,4
HQserv_communication_solutions,4
ART-BNK,16
RCB-AS,8
INFORMATICA-SYSTEM-AS,5
PHS-AS-AP,6
POLYMETAL-AS,8
INTEXCOM-AS,10
CYBERSHARKS-NET,6
novitatelecom,1
RDSPL-AS-AP,9
JCN,2
KavoshgarNovin,10
G1-AS,4
CORELAB-AS,9
NEULION,6
OSLA-AS-1,2
NORVADO-NET,2
YJNET-AS-KR,20
AHOL,5
ASTRAL-AS,17
GPDN-AS,2
FORKNETWORKING,3
CWU-CENTRAL-WASHINGTON-UNIVERSITY,31
E-GATE-COMMUNICATIONS,12
ADRIVER-AS,8
DELOVAYA-SVYAZ-AS,2
PLAN-B-AS-AP,2
SBRS-AS,2
BAIDUJP,4
SIMPLEHELIX,11
ASYST-AS,4
ILVA-LV,4
MYKRISNET-AP,2
ALO-AS-AP,6
Kumashi-Technical-Uni-AS,26
ANOXIN,8
TAKUSHOKUNET,18
NICE-TELECOM-AS,4
IDNIC-REPLAY-AS-ID,3
BBI,10
CTM_Ltd-AS,12
Newroz-Telecom-ASN,2
FBAFBIH,2
NET1-AS,2
MLSYSTEMS-AS,4
DATAHUB,14
DIGITA,8
ADMKRSK,14
FREEDOM1-AS,7
FastLink,6
MTELUA-AS,5
AMBYRE,6
MIMEOCOMINC,11
RSA-AL,10
SATTEL,6
SASRO-SK-AS,6
Cybernet_WMW-AS,15
MORAINEVALLEY-NET,26
PERFORMIVE-VNI,13
TIERZERO-AS11509,7
NASSAU-COMMUNITY-COLLEGE,24
FibaHolding,32
RU-VITNET-AS,1
CLARITYCONNECT,4
CHINATELECOM-Jiangsu-Wuxi-International-IDC,10
TBTELECOM,5
MAXIMUMA-AS,16
INFOSHARE,5
AS5665-AS-KR,3
ILJOJA-AS,6
TIMEWARP-AS,30
TAN-AS,7
CONNECTLINE,2
WestNet-IE,4
OXYMIUM,10
COGINDO-AS-ID,8
JMNET,4
TELECOM-GROUP,5
AS12345,4
LAN-Optic,6
NIKOIL-AS,1
SATELCOM-SERVICE-AS,4
TARGET,30
TONETIC-AS,1
ETSTUR-AS,5
WIZ1,34
FASTCLOUD,9
ROYALGREENINCBD-TRANSIT-AS-AP,11
JSC-BALTICOM3,4
BSE-AS,6
AVH-1600-WEST,2
MONETRA-AS,6
ADRIA-AS,3
UA-XAIM,1
GOODWILL-INDUSTRIES-OF-ORANGE-COUNTY,2
OMU-1,16
SEIDATA,6
MMG,6
EGYPTIAN-TELEPHONE,2
SERVERHOSH-AS-AP,6
I3ASN1-200E,2
BIOFARM-AS,8
TELIO-AS,8
GULF-COAST-STATE-COLLEGE,6
AS-CONCENTRIC,1
JLINK-ASN,2
WTG-AS,9
STARMAX,2
MSC-TC,2
DP-NET-ASN-01,7
DCIT-AS-CZ,5
PSG-AS-ZA,18
JASATELNET-AS-ID,9
NCEC,6
SWIFT-TRACE-AS,16
RAILWAY-AS,4
AS-ACTUS,10
HILLINTL-USMRL1,10
CSCT-AS,6
SLOVANET-MICRONET,34
IRONNET-AS,2
JDS-AS,2
BBNL-IN,4
Iclix-CC,20
EXCOM-AS,4
SaaSplaza,8
DANSKNET,8
KM-AS,4
ftech,13
AXINET-Com,10
SPINTERNET-AS,18
RINGLING,11
maotv,2
KKTCMB-AS,6
DATAKOM,4
ASMALTAPLUS,14
NET-NASSAU-BOCES,8
LUTHER,19
HOTWIRE-COMMUNICATIONS,17
SMLOKATOR-AS,6
MEDICA-NET,24
ADVANIA-AS,11
OOCL-HKG-AP,4
VENTUS-AS,4
RO-NI,9
RINNAI-AS-KR,8
FATUM-AS,5
SEIRYO,13
INFOCOMLIMITED-AS-AP,23
ASZACHITAINFO,2
CMD,4
MATRACOMP-AS,15
JACOBACCI-AS,3
KOMPLEKSNAYA-BEZOPASNOST-AS,10
LUXLINK-AS,12
BITRACE-TELECOM,4
ARIELTV-AS,6
AZMA-IDC,7
OYAK-NET,26
INTERKA,20
MRRB-AS,12
IPNEXIA-AS,3
SUDATEL-SENEGAL,2
ASN-DTO,4
WNI-NORMAN,9
SariSystemBandarabasCompany,13
UNLIM-UZ-AS,1
MCI-ASN,11
KWIKOM,22
Sotrudnik-AS,18
GRADWELL,4
elmitel,4
PROM-AS,30
NTSC-ASN2,12
SCRTC,2
WINGNET-AS1,11
YOUONLINE-AS,1
PMSL-AS-AP,8
ASP,33
VRTC-NET,8
FGDB-AS,2
IIRUC-DIGICOM-SA,11
ST-DAL,4
ZT-LPT-AS,3
AS-TRAKIACABLE,7
SMC-AS-AP,17
BULIGL-AS,4
TOSHIMA-NET,5
TELBESKID,10
K12ITC,8
EWB-NET,4
IDNIC-ZEUSS-AS-ID,8
WICOM-UA-AS,2
HACON,10
AS49870-BV,1
NAR-19,2
USFAMILY-ASN,13
BITWISE,2
TH-2S1N-AP,2
ASPMIRBY,8
AVMED,8
OPTIKLINE-AS,8
SPNETRU-AS,20
OCCTERRA-AS,2
NORTHLANDCOMMUNICATIONS-NC-398,4
NEW-MEXICO-MILITARY-INSTITUTE,10
FPF-AS,6
UCARU-AS,8
NAVIGATOR-AS,7
Victor-pl,3
vOXEL-AS,9
STAR5-AS-AP,9
LAUNCH-AS-AP,8
ASNEMIYA,2
CITIC-HK-AP,15
GRANITE,18
STLGHANA,2
NIFT-AS-PK,11
Summit-Systems-AS,8
IDNIC-WIMATE-AS-ID,2
airit-as,16
ASIHKRT,3
PTS-NET,8
DOUBRAVA-NET,2
AMANNA-AS-ID,2
DLS-ZOBEL,8
GaibandhaOnline-AS-AP,2
X-COM-AS,2
AACNL,1
HEB-AS-PRIMARY,6
APAGA,2
STRATOS,51
MIDAMERICAN,22
UMG-AS,10
ASPSTATION,18
BTC-BROADBAND,5
ULALAUNCH,6
STOF-GAMING-TAMPA,5
SNWL-COLO-SJL,2
SONN,30
COHPROG,6
CF,14
SAULT-COLLEGE-ASN,42
ORLANDOTELCO,15
NYSTRS-AS1,8
INTACTO-AS,20
TERANET-AS,5
dianet,2
UA-GIGABIT,9
Gemernet,1
KDDI-SG,15
cz-stream-it,3
ASDEVYATKA,5
EliteSM,18
CAMERONASHLEY,4
ETL-IX-AS-AP,28
PMDIGITAL,14
BGCOM,15
newweb,14
KERNWIFIPTYLTD-AS-AP,2
CAT-V,4
MEADOWRIDGE-NETWORKS,10
ASCIT,7
ASHLANDUNIVERSITY,16
E-QUAL-AS,2
ONTARIO-TELEPHONE-COMPANY,2
HOSTVENOM-LLC,2
TUVTURK-AS,13
AWN-IDC-AS,18
IS-BG-AS,9
KRAFTWAY,6
STATELIBRARYNSW-AS-AP,14
KOSEF-AS-KR,25
TRION-TEL-AS,12
CMNET-V4HEBEI-AS-AP,9
GRAMEEN1-AS-AP,8
EMPLOT-AS,4
SAVEHO,14
ACQUESPA,14
SUAGM,10
HAMBURGWASSER,10
GRAND-CENTRAL-STATION,4
WeTi-AS,12
BAYAREA-AS,7
DRF-IXNET-HI,2
NETLINE-LTD-AS,6
INTERNETGROUP-AS-BG,10
KRIBB-AS-KR,17
BLUEONE,2
PioneerNet,4
REGIONSET-AS,12
ASTLX,5
PISHTAZEJADIDINFOMRATION,2
JAVA-AS-AP,2
Cologne-Frankfurt,5
tectiqom-as,3
CASS-NET,12
TELECOMSYS-PUBLIC,4
CIVIX,3
EFM-AS,5
LayerSistem,22
CHAOS-AS,11
MTB-AS,9
HVDS-AS,3
eFolder-NL,9
MARIN-MIDAS,5
DAEGUBANK-AS-KR,11
stuttgarter_versicherung,14
AURORA-IL,6
EUT-AS,5
TMAS,5
FLEXNET-AS-KR,6
IDNIC-CLOUDMAX-AS-ID,6
CITY-OF-KAMLOOPS,7
BUSANBANK-AS-KR,10
KRK-AS,4
Net_Host_Solution,5
BOISE-CASCADE,8
TJHSST-AS,16
ACE-AS-AP,12
NETGATE-AS,6
POLUHIN,4
DATOTEL-STL-AS,2
DTST_AS_01,2
GREATWAVE-HE-A,11
FD-298-8796,11
AKO46-AS,22
RTCOL-INTERNET,2
TELECOMSERVICE-AS,2
ZIELMAN-COM-AS,66
INTERLINK-BANAT-AS,11
AIRMAX-AS,3
NRMUP-Electrosvyazi-AS,1
NVTC-AS,4
AS-MILDE,4
DAZ-AS,6
ASSKYNETWORK,5
NETLANCERS-AS,8
QUEENSU-KINGSTON,6
AFOL-GH,2
COS-AS-AP,16
DEAAS2,8
MID-ASNO,3
NEPTEL-AS,4
IVV,10
JV14-AS-AP,8
RDKIT,2
Telecomp-AS,2
MTML-AS,2
BANK-OF-GREECE,16
STREAM-TV-KALUGA,2
SB-IZOLA-AS,3
BENCODENTAL,9
Inet-Plc-AS,6
parsway-shomal,13
ABQG,8
KOREX-AS,6
VELOX-AS-TILLSONBURG,2
GU-YAO-AS,6
TDL-AS-AP,6
tsc-as,16
UPB-AS,6
ONYX-AS,6
cdktelecom-AS,4
mouk,18
Moskommertsbank,8
RONTEL-AS,3
EFLYPRO-AS-AP,12
FIRSTIT-AS,11
JHSB-AS-AP,23
HQS,3
AMPLUS-AS,2
Alcad-SI,27
AMBIT-ASN,2
SPARTAN-NET,14
IPKOM,2
LANIT-AS-VN,2
BENSOFT-TELECOM,12
KLIMENKO-AA-AS,2
AS-MARCHESE-NET,22
ANNET,12
EURASIA-INSURANCE-AS,14
DIALOGK-AS,19
GEOSTAR,7
INTELLECTICA-US,4
DSRGLOBAL-COM,2
ACECAPE-INC,8
ELJY30540,19
ADAMS-CATV,2
NETSOLUS-NETWORKS,35
CCSINET-1,8
ROYELLCOMMUNICATIONSINC,11
AM-NIC-AS,5
NEO-CUST,15
GCC-NETOPS-GU,14
BRSL-AS-AP,4
PD-AS-AP,17
Transfer-AS,9
DDCPL-AS,14
STELMET-SA,7
PRIMACOM-AS-ID,10
JNUE-AS-KR,5
JUBMES-AS,2
MAJOR,10
INCOMSV-AS,2
VOL-AS,16
Sollutium-NL,16
IVSTARNET-AS,17
SSB-AG,12
SHS-AS,4
NL-QSIT,21
ReCom-AS,4
SIERRA-TEL-INTERNET,14
CARFAX,6
MAINPL,16
AS24775,9
MobiDengi,16
SUNY-FREDONIA,14
CHSDC,2
BERGEN-COUNTY-SCHOOL-DISTRICT,12
HOMESC,8
COLOGIX-FL,4
VEM-SISTEMI,6
Decon-AS-IN,8
NETPOLLER-AS-AP,6
XPOUNDIT,9
CABLELINK-TRANSIT-AS-AP,4
UNET-AS,4
STN-EU-AS,1
original-as,6
TECSSK-AS,15
FASTCOM-AS-AP,6
NEXTOR-TELECOM,9
ETHERDARK,10
PRETCHER-AS,6
SAINT-LUKES-HEALTH-SYSTEM-AS,8
ORIONVM,23
dodonet,3
CONNECTAZ-AS,9
TELECOMNET,4
impelling,15
CHU-AS,16
ANC-Net,7
LEK,6
NET-TELEVISION-AS,8
NOINTERNET,1
FIRSTDIGITAL,8
INTERWORLD,3
COLUMBUS-BUSINESS-SOLUTION-PUERTO-RICO,28
PRCINTERNET-GATEWAY,14
CLOUD-TECHNOLOGIES-INC,6
EXIMBANK-AS,16
mike-as,5
BFSC-AS,5
TCG-AS,10
Shiweibianjie,2
DXTL-HK,13
CHINANET-LANZHOU-IDC,15
CSIS,2
VELES-AS,2
MSW-MD-AS,2
MOREWAVE,3
MOUNT-AUBURN-HOSPITAL,6
HB-AU,13
ALFATEL-AS,7
AMEOS,12
FAZNET-AS-ID,12
BIBLV-AS,4
SBS-AS2,2
IZHTELEPORT-AS,8
LUENECOM-AS,8
KRNICNET,8
LASNET-AS,3
GTMCNET,4
BEPC-AS,8
IRONTRUST-NETWORKS,8
ASN-IDK-27425,9
EDAP,6
INFOTELECOM-SP-AS,13
CITYOFCONCORD,4
MISSNET,2
VIPNAS1,6
INTERFONICA,12
SFMC-AS-KR,30
IKFRIGA-AS,2
Bartnet-AS,2
SP-TV-AS,6
SWISS-NETWORK,3
ORNETHD,3
IOSYS-AS-ID,2
KYUNGMIN-AS-KR,14
CKU-IT,3
BARRAGE,5
Fair-BG,3
GreenCloud,13
PSM_Winogrady,4
CONTINENT-AS,4
ESR-NATIONAL-AS-AP,6
ICTSUPPORT,5
EFATL,9
MOSES,2
NEXPERTEAM,4
CTI,1
FAYETTEVILLEPUBLICUTILITIES-TN,2
CHOWCHILLADIST,3
darconnect-as,6
IWS,2
INFOSTRUCTURES,7
AKGU-AS-ID,12
SAFIB-AS,4
GITGE,4
FIVEA-AS1,10
SSM-NET,8
ITVMedia,4
ZUPAWLUK,4
WELLSERVER-AS,3
SIXTHSTAR-AS-AP,6
Industrial-Bank-of-Kuwait,2
PEOPLENTECHDNS-AS-AP,1
TheNationalBankoftheKyrgyzRepublicAS,16
XTEL,6
ARACHSYS,16
TK-Telecom,8
HARCOM1,16
BCPO,2
ELECTROLUX-NA,8
radioc,25
KRSK-SBIT-AS,8
